"",,Naslovna pošta,,,,,,Dodatek
Zap. št.,,,,Naselje,,Ulica,Hišna št.,
"",poštna št.,naziv pošte,,,,,,HŠ
1,2,3,,4,,5,6,7
79,1000,Ljubljana,Ljubljana,,Litijska cesta,,38,
80,1000,Ljubljana,Ljubljana,,Litostrojska cesta,,16,
81,1000,Ljubljana,Ljubljana,,Luize Pesjakove ulica,,9,
82,1000,Ljubljana,Ljubljana,,Medvedova cesta,,28,
83,1000,Ljubljana,Ljubljana,,Metelkova ulica,,15,
84,1000,Ljubljana,Ljubljana,,Miklošičeva cesta,,1,
85,1000,Ljubljana,Ljubljana,,Mirje,,19,
86,1000,Ljubljana,Ljubljana,,Na gmajni,,1,
87,1000,Ljubljana,Ljubljana,,Njegoševa cesta,,19,
88,1000,Ljubljana,Ljubljana,,Nove Fužine,,8,
89,1000,Ljubljana,Ljubljana,,Nove Fužine,,33,
90,1000,Ljubljana,Ljubljana,,Nove Fužine,,40,
91,1000,Ljubljana,Ljubljana,,Nove Fužine,,41,
92,1000,Ljubljana,Ljubljana,,Novi trg,,4,
93,1000,Ljubljana,Ljubljana,,Ob sotočju,,9,
94,1000,Ljubljana,Ljubljana,,Parmova ulica,,51,
95,1000,Ljubljana,Ljubljana,,Parmska cesta,,2,
96,1000,Ljubljana,Ljubljana,,Pečnikova ulica,,9,
97,1000,Ljubljana,Ljubljana,,Podutiška cesta,,30,
98,1000,Ljubljana,Ljubljana,,Podutiška cesta,,161,
99,1000,Ljubljana,Ljubljana,,Pokopališka ulica,,36,
100,1000,Ljubljana,Ljubljana,,Poljanski nasip,,30,
101,1000,Ljubljana,Ljubljana,,Pot do šole,,2,A
102,1000,Ljubljana,Ljubljana,,Pot za Brdom,,100,
103,1000,Ljubljana,Ljubljana,,Potrčeva ulica,,4,
104,1000,Ljubljana,Ljubljana,,Povšetova ulica,,14,
105,1000,Ljubljana,Ljubljana,,Povšetova ulica,,102,
106,1000,Ljubljana,Ljubljana,,Pražakova ulica,,3,
107,1000,Ljubljana,Ljubljana,,Pribinova ulica,,5,
108,1000,Ljubljana,Ljubljana,,Prijateljeva ulica,,2,
109,1000,Ljubljana,Ljubljana,,Prijateljeva ulica,,7,
110,1000,Ljubljana,Ljubljana,,Puhova ulica,,1,
111,1000,Ljubljana,Ljubljana,,Reboljeva ulica,,3,
112,1000,Ljubljana,Ljubljana,,Resljeva cesta,,14,
113,1000,Ljubljana,Ljubljana,,Riharjeva ulica,,38,
114,1000,Ljubljana,Ljubljana,,Rimska cesta,,14,
115,1000,Ljubljana,Ljubljana,,Rozmanova ulica,,13,
116,1000,Ljubljana,Ljubljana,,"Rožna dolina, cesta IX",,17,
117,1000,Ljubljana,Ljubljana,,Savlje,,38,
118,1000,Ljubljana,Ljubljana,,Savlje,,101,
119,1000,Ljubljana,Ljubljana,,Slovenčeva ulica,,23,
120,1000,Ljubljana,Ljubljana,,Slovenska cesta,,32,
121,1000,Ljubljana,Ljubljana,,Slovenska cesta,,55,
122,1000,Ljubljana,Ljubljana,,Sojerjeva ulica,,64,
123,1000,Ljubljana,Ljubljana,,Staničeva ulica,,41,
124,1000,Ljubljana,Ljubljana,,Stegne,,25,A
125,1000,Ljubljana,Ljubljana,,Streliška ulica,,12,
126,1000,Ljubljana,Ljubljana,,Šmartinska cesta,,55,
127,1000,Ljubljana,Ljubljana,,Šmartinska cesta,,101,
128,1000,Ljubljana,Ljubljana,,Šmartinska cesta,,145,
129,1000,Ljubljana,Ljubljana,,Šmartinska cesta,,152,
130,1000,Ljubljana,Ljubljana,,Šmartinska cesta,,152,
131,1000,Ljubljana,Ljubljana,,Štihova ulica,,14,A
132,1000,Ljubljana,Ljubljana,,Štihova ulica,,24,
133,1000,Ljubljana,Ljubljana,,Tabor,,10,
134,1000,Ljubljana,Ljubljana,,Tacenska cesta,,133,
135,1000,Ljubljana,Ljubljana,,Tbilisijska ulica,,81,
136,1000,Ljubljana,Ljubljana,,Tomačevo,,27,
137,1000,Ljubljana,Ljubljana,,Trebinjska ulica,,3,
138,1000,Ljubljana,Ljubljana,,Trg francoske revolucije,,3,
139,1000,Ljubljana,Ljubljana,,Trg komandanta Staneta,,6,
140,1000,Ljubljana,Ljubljana,,Trg mladinskih delov. brigad,,2,
141,1000,Ljubljana,Ljubljana,,Trg Osvobodilne fronte,,7,
142,1000,Ljubljana,Ljubljana,,Triglavska ulica,,11,
143,1000,Ljubljana,Ljubljana,,Trnovski pristan,,2,
144,1000,Ljubljana,Ljubljana,,Tržaška cesta,,2,
145,1000,Ljubljana,Ljubljana,,Tržaška cesta,,37,
146,1000,Ljubljana,Ljubljana,,Tržaška cesta,,68,A
147,1000,Ljubljana,Ljubljana,,Tržaška cesta,,123,
148,1000,Ljubljana,Ljubljana,,Tržaška cesta,,130,
149,1000,Ljubljana,Ljubljana,,Tržaška cesta,,202,
150,1000,Ljubljana,Ljubljana,,Ulica bratov Babnik,,10,
151,1000,Ljubljana,Ljubljana,,Ulica bratov Učakar,,52,
152,1000,Ljubljana,Ljubljana,,Ulica Jana Husa,,3,
153,1000,Ljubljana,Ljubljana,,Ulica Janeza Pavla II.,,4,
154,1000,Ljubljana,Ljubljana,,Vidovdanska cesta,,1,
155,1000,Ljubljana,Ljubljana,,Viška cesta,,48,
156,1000,Ljubljana,Ljubljana,,Vižmarska pot,,11,
"",,Naslovna pošta,,,,,,Dodatek
Zap. št.,,,,Naselje,,Ulica,Hišna št.,
"",poštna št.,naziv pošte,,,,,,HŠ
1,2,3,,4,,5,6,7
157,1000,Ljubljana,Ljubljana,,Vodnikova cesta,,139,
